ID,Descripción,Fecha de Verificacion,Próxima Verificacion,Calendario de Verificacion,Estado,Método de Verificacion calibracion,Error de equipo,,Resolucion,,N° de Serie,ID de equipo con el que se verifica / Calibra  ,Usuario,Responsable,Ubicación,Formato,Verificacion de Etiquta (ID y Fecha),Status,Prove-Calibracion,Verifico,Fuera de Calibración,,% de Gages Calibrados,Numero de folio,,,Calibración Aceptada,Calibración Pendiente,En Proceso de Calibración,,Buscar,44384.34421,>=,44377.34421,44364.34421,>=44364.3442065972,44384.34421,>=44377.3442065972
INT416,Cámara de visión,06/01/2021,06/01/2022,17/12/2021,Activo,INTERNO,NA,NA,Go,NO GO,N/A,Dummis,Producción / Automatización,Francisco Rodríguez,Yuh-Dak 7,N/A,OK,Calibración Aceptada,,FLOME,0,1,365,,,41147,41512,R&R Pendiente,R&R Actualizado,,44195,,,,,,,
INT415,Cámara de visión,06/01/2021,06/01/2022,17/12/2021,Activo,INTERNO,NA,NA,Go,NO GO,N/A,Dummis,Producción / Automatización,Francisco Rodríguez,Yuh-Dak 7,N/A,OK,Calibración Aceptada,,FLOME,0,1,365,,,41092,41457,R&R Pendiente,R&R Actualizado,,44195,,,,,,,
INT414,Cámara de visión,06/01/2021,06/01/2022,17/12/2021,Activo,INTERNO,NA,NA,Go,NO GO,N/A,Dummis,Producción / Automatización,Francisco Rodríguez,Yuh-Dak 7,N/A,OK,Calibración Aceptada,,FLOME,0,1,365,,,41092,41457,R&R Pendiente,R&R Actualizado,,44195,,,,,,,
INT413,LCR (Capacitancia),20/07/2020,20/07/2022,30/06/2022,Activo,EXTERNO,Certificado,Certificado,Certificado,Certificado,GEP131186,CERTIFICADO,Producción / Automatización,Francisco Rodríguez,VAL-6652/7121/8187,N/A,,Calibración Aceptada,,,0,1,730,365,,41066,41796,R&R Pendiente,R&R Actualizado,,44025,,,,,,,
INT412,LCR (Capacitancia),20/07/2020,20/07/2022,30/06/2022,Activo,EXTERNO,Certificado,Certificado,Certificado,Certificado,GEP131189,CERTIFICADO,Producción / Automatización,Francisco Rodríguez,VAL-6652/7121/8187,N/A,OK,Calibración Aceptada,,FLOME,0,1,730,365,,41066,41796,R&R Pendiente,R&R Actualizado,,44025,,,,,,,
INT411,Leak test,20/07/2020,20/07/2022,30/06/2022,Activo,EXTERNO,Certificado,Certificado,Certificado,Certificado,C282492,CERTIFICADO,Producción / Automatización,Francisco Rodríguez,Teka ,N/A,OK,Calibración Aceptada,,FLOME,0,1,730,365,,41064,41794,R&R Pendiente,R&R Actualizado,,44025,,,,,,,
INT410,Leak test,28/04/2019,27/04/2020,07/04/2020,Baja,EXTERNO,Certificado,Certificado,Certificado,Certificado,,CERTIFICADO,Producción / Automatización,Francisco Rodríguez,BOS-7370-000 Planta Angel leaño,N/A,,Baja,,,0,1,365,,,40946,41311,R&R Pendiente,R&R Actualizado,,43576,,,,,,,
INT409,Leak test,23/06/2021,23/06/2022,03/06/2022,Activo,EXTERNO,Certificado,Certificado,Certificado,Certificado,I 287094,CERTIFICADO,Producción / Automatización,Francisco Rodríguez,Linea BOS-6194 ,N/A,OK,Calibración Aceptada,,FLOME,0,1,365,365,,41061,41426,R&R Pendiente,R&R Actualizado,,44363,,,,,,,
INT408,Calibrador digital,28/09/2018,28/09/2019,08/09/2019,Baja,INTERNO,0,0.001,0,6'',,INT062,Carlos Cázares,Carlos Cázares,Procesos,N/A,,Baja,,,0,1,365,,,41044,41409,R&R Pendiente,R&R Actualizado,,43364,,,,,,,
INT407,Micrómetro ,28/09/2018,28/09/2019,08/09/2019,Baja,INTERNO,0,0.001,0,1'',,INT143,Carlos Cázares,Carlos Cázares,Procesos,N/A,,Baja,,,0,1,365,,,41044,41409,R&R Pendiente,R&R Actualizado,,43364,,,,,,,
INT406,Hypot,23/06/2021,24/06/2022,04/06/2022,Activo,EXTERNO,Certificado,Certificado,Certificado,Certificadp,,CERTIFICADO,Producción / Automatización,Francisco Rodríguez,Teka ,N/A,OK,Calibración Aceptada,,FLOME,0,1,366,,,41012,41378,R&R Pendiente,R&R Actualizado,,44363,,,,,,,
INT405,Cámara de visión,05/02/2021,05/02/2022,16/01/2022,Activo,INTERNO,NA,NA,Go,NO GO,9L511347,Dummis,Producción / Automatización,Francisco Rodríguez,COT-7614-000,N/A,,Calibración Aceptada,,,0,1,365,,,41011,41376,R&R Pendiente,R&R Actualizado,,44225,,,,,,,
INT404,Cámara de visión,05/02/2021,04/02/2022,15/01/2022,Activo,INTERNO,NA,NA,Go,NO GO,CL612298,Dummis,Producción / Automatización,Francisco Rodríguez,COT-7614-000,N/A,OK,Calibración Aceptada,,FLOME,0,1,364,,,41628,41992,R&R Pendiente,R&R Actualizado,,44225,,,,,,,
INT403,Cámara de visión,05/02/2021,04/02/2022,15/01/2022,Activo,INTERNO,NA,NA,Go,NO GO,N/A,Dummis,Producción / Automatización,Francisco Rodríguez,COT-7614-000,N/A,OK,Calibración Aceptada,,FLOME,0,1,364,,,41628,41992,R&R Pendiente,R&R Actualizado,,44225,,,,,,,
INT402,Cámara de visión,28/06/2021,28/06/2022,08/06/2022,Activo,INTERNO,NA,NA,Go,NO GO,AA610091,Dummis,Producción / Automatización,Francisco Rodríguez,Val-6652-000 ,N/A,OK,Calibración Aceptada,,FLOME,0,1,365,365,,40963,41328,R&R Pendiente,R&R Actualizado,,44368,,,,,,,
INT399,Leak test,21/05/2021,21/05/2022,01/05/2022,Activo,EXTERNO,NA,NA,Go,NO GO,112001G00697,CERTIFICADO,Producción / Automatización,Francisco Rodríguez,Val-6652-000 ,N/A,OK,Calibración Aceptada,,FLOME,0,1,365,,,,365,R&R Pendiente,R&R Actualizado,,44330,,,,,,,
INT398,Leak test,21/05/2021,21/05/2022,01/05/2022,Activo,EXTERNO,NA,NA,Go,NO GO,112001G00698,CERTIFICADO,Producción / Automatización,Francisco Rodríguez,Val-6652-000 ,N/A,OK,Calibración Aceptada,,FLOME,0,1,365,,,,365,R&R Pendiente,R&R Actualizado,,44330,,,,,,,
INT397,LCR (Capacitancia),21/05/2021,21/05/2022,01/05/2022,Activo,EXTERNO,Certificado,Certificado,Certificado,Certificado,GEP 190084,CERTIFICADO,Producción / Automatización,Francisco Rodríguez,VAL-6652/7121/8187,N/A,OK,Calibración Aceptada,,FLOME,0,1,365,0,,,40949,40949,R&R Pendiente,365,,44695,,,,,,
INT396,LCR (Capacitancia),21/05/2021,21/05/2022,01/05/2022,Activo,EXTERNO,Certificado,Certificado,Certificado,Certificado,GEP 190078,CERTIFICADO,Producción / Automatización,Francisco Rodríguez,VAL-6652/7121/8187,N/A,OK,Calibración Aceptada,,FLOME,0,1,365,0,,,40851,40851,R&R Pendiente,365,,44695,,,,,,
INT395,Laser (Vision) ,05/06/2021,05/06/2022,16/05/2022,Activo,INTERNO,NA,NA,Go,NO GO,23798,Dummis,Producción / Automatización,Francisco Rodríguez,COT-7370-000 ,N/A,OK,Calibración Aceptada,,FLOME,0,1,365,,,40862,41227,R&R Pendiente,R&R Actualizado,,44345,,,,,,,
INT394,Cámara de visión,05/06/2021,05/06/2022,16/05/2022,Activo,INTERNO,NA,NA,Go,NO GO,6L510300,Dummis,Producción / Automatización,Francisco Rodríguez,COT-7370-000 ,N/A,OK,Calibración Aceptada,,FLOME,0,1,365,,,40862,41227,R&R Pendiente,R&R Actualizado,,44345,,,,,,,
INT393,Cámara de visión,05/06/2021,05/06/2022,16/05/2022,Activo,INTERNO,NA,NA,Go,NO GO,3A710486,Dummis,Producción / Automatización,Francisco Rodríguez,COT-7370-000 ,N/A,OK,Calibración Aceptada,,FLOME,0,1,365,,,40862,41227,R&R Pendiente,R&R Actualizado,,44345,,,,,,,
INT392,Cámara de visión,05/06/2021,05/06/2022,16/05/2022,Activo,INTERNO,NA,NA,Go,NO GO,1LS10977,Dummis,Producción / Automatización,Francisco Rodríguez,COT-7370-000 ,N/A,OK,Calibración Aceptada,,FLOME,0,1,365,,,40862,41227,R&R Pendiente,R&R Actualizado,,44345,,,,,,,
INT391,Cámara de visión,05/02/2021,05/02/2022,16/01/2022,Activo,INTERNO,NA,NA,Go,NO GO,N/A,Dummis,Producción / Automatización,Francisco Rodríguez,COT-7614-000,N/A,,Calibración Aceptada,,,0,1,365,,,40862,41227,R&R Pendiente,R&R Actualizado,,44225,,,,,,,
INT390,Termómetro digital y termopar,23/06/2021,23/06/2022,03/06/2022,Activo,EXTERNO,Certificado,Certificado,-210°C,1100°C,1604-19502,CERTIFICADO,Personal de Procesos,Francisco Martínez,Procesos (Moldeo),N/A,OK,Calibración Aceptada,,FLOME,0,1,365,,,40862,41227,R&R Pendiente,R&R Actualizado,,44363,,,,,,,
INT386,Cámara de visión,10/05/2021,10/05/2022,20/04/2022,Activo,INTERNO,NA,NA,Go,NO GO,N/A,Dummis,Producción / Automatización,Francisco Rodríguez,Cot-3051 ,N/A,OK,Calibración Aceptada,,FLOME,0,1,365,,,40851,41216,R&R Pendiente,R&R Actualizado,,44319,,,,,,,
INT385,Dinamómetro,24/05/2021,24/05/2022,04/05/2022,Activo,EXTERNO,0,1000 N,Certificado,Certificadp,16-0341-08,CERTIFICADO,Personal Calidad,Griselda Flores,Laboratorio Metrología,N/A,OK,Calibración Aceptada,,FLOME,0,1,365,,,40848,41213,R&R Pendiente,R&R Actualizado,,44333,,,,,,,
INT384,Hypot,23/06/2021,23/06/2022,03/06/2022,Activo,EXTERNO,Certificado,Certificado,Certificado,Certificadp,,CERTIFICADO,Producción / Automatización,Francisco Rodríguez,TRW-5874-000,N/A,OK,Calibración Aceptada,,FLOME,0,1,365,,,Hypot,#VALUE!,#VALUE!,R&R Actualizado,,44363,,,,,,,
INT383,Calibrador digital,24/05/2021,24/05/2022,04/05/2022,Activo,EXTERNO,0.0005,0.0005,0,"24""",1468,CERTIFICADO,Antonio Valdez,Antonio Valdez,Taller CNC,N/A,OK,Calibración Aceptada,,FLOME,0,1,365,,,Calibrador digital,#VALUE!,#VALUE!,R&R Actualizado,,44333,,,,,,,
INT382,Indicador de altura,06/04/2019,05/04/2020,16/03/2020,Baja,INTERNO,NA,NA,go,NO GO,,INT062,Produccion,Produccion,COT-5999-000,N/A,,Baja,,VER CUAL ES ,0,1,365,,,Indicador de altura,#VALUE!,#VALUE!,R&R Actualizado,,43554,,,,,,,
INT381,Calibrador digital,13/04/2021,13/04/2022,24/03/2022,Activo,INTERNO,0,0.0005,0,"8""",A17022309,INT062,Alfredo Enriquez Lares,Alfredo Enriquez Lares,Taller Moldes,N/A,OK,Calibración Aceptada,,FLOME,1,365,365,,,40847,41212,R&R Pendiente,#VALUE!,,44292,,,,,,,
INT380,Cámara de visión,17/11/2020,17/11/2021,28/10/2021,Activo,INTERNO,NA,NA,Go,NO GO,7A510032,Dummis,Producción / Automatización,Francisco Rodríguez,Linea BOS-6194 ,N/A,OK,Calibración Aceptada,,FLOME,0,1,365,,,40843,41208,R&R Pendiente,R&R Actualizado,,44145,,,,,,,
INT379,Cámara de visión,17/11/2020,17/11/2021,28/10/2021,Baja,INTERNO,NA,NA,Go,NO GO,VE202G1A,Dummis,Producción / Automatización,Francisco Rodríguez,Linea BOS-6194 ,N/A,,Baja,,FLOME,0,1,365,,,Cámara de visión,#VALUE!,#VALUE!,R&R Actualizado,,44145,,,,,,,
INT378,Cámara de visión,17/11/2020,17/11/2021,28/10/2021,Activo,INTERNO,NA,NA,Go,NO GO,6L510440,Dummis,Producción / Automatización,Francisco Rodríguez,Linea BOS-6194 ,N/A,OK,Calibración Aceptada,,FLOME,0,1,365,,,Cámara de visión,#VALUE!,#VALUE!,R&R Actualizado,,44145,,,,,,,
INT377,Cámara de visión,17/11/2020,17/11/2021,28/10/2021,Activo,INTERNO,NA,NA,Go,NO GO,1C411065,Dummis,Producción / Automatización,Francisco Rodríguez,Linea BOS-6194 ,N/A,,Calibración Aceptada,,,0,1,365,,,Cámara de visión,#VALUE!,#VALUE!,R&R Actualizado,,44145,,,,,,,
INT376,Cámara de visión,17/11/2020,17/11/2021,28/10/2021,Activo,INTERNO,NA,NA,Go,NO GO,1L510951,Dummis,Producción / Automatización,Francisco Rodríguez,Linea BOS-6194 ,N/A,OK,Calibración Aceptada,,FLOME,0,1,365,,,Cámara de visión,#VALUE!,#VALUE!,R&R Actualizado,,44145,,,,,,,
INT374,Micrómetro análogo,14/02/2021,14/02/2023,25/01/2023,Activo,INTERNO,".0005""",".0005""",11,12,4511200,INT143,Oscar Galindo,Oscar Galindo,Taller Ingeniería,N/A,,Calibración Aceptada,,,0,1,730,,,40719,41449,R&R Pendiente,R&R Actualizado,,44234,,,,,,,
INT373,Micrómetro análogo,14/02/2021,14/02/2023,25/01/2023,Activo,INTERNO,".0005""",".0005""",10,11,4511100,INT143,Oscar Galindo,Oscar Galindo,Taller Ingeniería,N/A,,Calibración Aceptada,,,0,1,730,,,Micrómetro análogo,#VALUE!,#VALUE!,R&R Actualizado,,44234,,,,,,,
INT372,Micrómetro análogo,14/02/2021,14/02/2023,25/01/2023,Activo,INTERNO,".0005""",".0005""",9,10,4511000,INT143,Oscar Galindo,Oscar Galindo,Taller Ingeniería,N/A,,Calibración Aceptada,,,0,1,730,,,Micrómetro análogo,#VALUE!,#VALUE!,R&R Actualizado,,44234,,,,,,,
INT371,Micrómetro análogo,14/02/2021,14/02/2023,25/01/2023,Activo,INTERNO,".0005""",".0005""",8,9,4510900,INT143,Oscar Galindo,Oscar Galindo,Taller Ingeniería,N/A,,Calibración Aceptada,,,0,1,730,,,Micrómetro análogo,#VALUE!,#VALUE!,R&R Actualizado,,44234,,,,,,,
INT370,Micrómetro análogo,14/02/2021,14/02/2023,25/01/2023,Activo,INTERNO,".0005""",".0005""",7,8,4510800,INT143,Oscar Galindo,Oscar Galindo,Taller Ingeniería,N/A,,Calibración Aceptada,,,0,1,730,,,Micrómetro análogo,#VALUE!,#VALUE!,R&R Actualizado,,44234,,,,,,,
INT369,Micrómetro análogo,14/02/2021,14/02/2023,25/01/2023,Activo,INTERNO,".0005""",".0005""",6,7,4510700,INT143,Oscar Galindo,Oscar Galindo,Taller Ingeniería,N/A,,Calibración Aceptada,,,0,1,730,,,Micrómetro análogo,#VALUE!,#VALUE!,R&R Actualizado,,44234,,,,,,,
INT368,Microscopio,11/03/2021,11/03/2022,19/02/2022,Activo,EXTERNO,NA,NA,,,176,CERTIFICADO,Santos Mata,Santos Mata,Taller Estampados,N/A,OK,Calibración Aceptada,,FLOME,0,1,365,,,Microscopio,#VALUE!,#VALUE!,R&R Actualizado,,44259,,,,,,,
INT366,SMART SCOPE,26/01/2021,26/01/2022,06/01/2022,Activo,EXTERNO,NA,NA,,,SVW2005008,CERTIFICADO,Personal Calidad,Griselda Flores,Laboratorio Metrología,N/A,OK,Calibración Aceptada,,FLOME,0,1,365,365,,,27 de enero del 2014,27 de enero del 2015,R&R Actualizado,365,,10 de enero del 2020,,,,,,
INT365,Calibrador digital,01/12/2020,01/12/2021,11/11/2021,Activo,INTERNO,"0.0005""","0.0005""",0,"8""",A16097654,INT062,Jorge Gúzman,Jorge Gúzman,Taller Estampados,N/A,,Calibración Aceptada,,,0,1,365,,,Calibrador digital,#VALUE!,#VALUE!,R&R Actualizado,,44159,,,,,,,
INT364,Calibrador digital,01/12/2020,01/12/2021,11/11/2021,Activo,INTERNO,"0.0005""","0.0005""",0,"8""",A16097626,INT062,Hector Ruiz,Hector Ruiz,Taller Moldes,N/A,,Calibración Aceptada,,,0,1,365,,,40843,41208,R&R Pendiente,R&R Actualizado,,44159,,,,,,,
INT363,Calibrador digital,01/12/2020,01/12/2021,11/11/2021,Activo,INTERNO,"0.0005""","0.0005""",0,"8""",A 16097653,INT063,Francisco Zúñiga,Francisco Zúñiga,Taller Moldes,N/A,,Calibración Aceptada,,,0,1,365,,,41936,42301,R&R Pendiente,R&R Actualizado,,44159,,,,,,,
INT362,Micrómetro digital,01/12/2020,01/12/2021,11/11/2021,Activo,INTERNO,"0.0005""","0.0005""","1""","2""",63161994,INT062,Cesar Montes,Cesar Montes,Taller Estampado,N/A,OK,Calibración Aceptada,,FLOME,0,1,365,,,41926,42291,R&R Pendiente,R&R Actualizado,,44159,,,,,,,
INT361,Micrómetro digital,01/12/2020,01/12/2021,11/11/2021,Activo,INTERNO,0.0005,0.0005,"0""","1""",63167568,INT062,Jorge Gúzman,Jorge Gúzman,Taller Estampados,N/A,,Calibración Aceptada,,,0,1,365,,,41913,42278,R&R Pendiente,R&R Actualizado,,44159,,,,,,,
INT360,Termopar de contacto,11/03/2021,11/03/2022,19/02/2022,Activo,EXTERNO,NA,NA,,,N/A,CERTIFICADO,Personal de Procesos,Francisco Martínez,Procesos (Moldeo),N/A,OK,Calibración Aceptada,,FLOME,0,1,365,,,,,0 de enero del 1900,R&R Actualizado,365,,22 de febrero del 2020,,,,,,
INT359,Multímetro,04/03/2019,03/03/2020,12/02/2020,Baja,EXTERNO,NA,NA,,,,CERTIFICADO,Hector Arnot,Hector Arnot,Mantenimiento,N/A,,Baja,,,0,1,365,0,,,22 de julio del 2014,22 de julio del 2014,R&R Actualizado,365,,26 de abril del 2020,,,,,,
INT355,Hypot Ultra 4,23/06/2021,23/06/2022,03/06/2022,Activo,EXTERNO,NA,NA,,,9750035,CERTIFICADO,Producción / Automatización,Francisco Rodríguez,HDL-6257-000,N/A,OK,Calibración Aceptada,,FLOME,0,1,365,,,41864,42229,R&R Pendiente,R&R Actualizado,,44363,,,,,,,
INT354,Gage de fuerza,13/08/2019,12/08/2020,23/07/2020,Baja,EXTERNO,NA,NA,.001 lbf,4.4 lbf,,CERTIFICADO,Personal Calidad,Griselda Flores,Laboratorio Metrología,N/A,,Baja,,,0,1,365,,,41843,42208,R&R Pendiente,R&R Actualizado,,43683,,,,,,,
INT353,Indicador Digital,04/11/2020,04/11/2022,15/10/2022,Activo,INTERNO,.025MM,.025MM,0,12.7 mm,16055188,INT062,Personal Calidad,Griselda Flores,Laboratorio Metrología,N/A,OK,Calibración Aceptada,,FLOME,0,1,730,,,41821,42551,R&R Pendiente,R&R Actualizado,,44132,,,,,,,
INT352,Mesa de granito,22/11/2019,21/11/2020,01/11/2020,Extraviado,EXTERNO,NA,NA,N/A,N/A,N/A,CERTIFICADO,Producción / Automatización,Francisco Rodríguez,Automatización,N/A,,Extraviado,,,0,1,365,,,41758,42123,R&R Pendiente,R&R Actualizado,,43784,,,,,,,
INT351,Indicador de altura,18/06/2020,18/06/2021,29/05/2021,Baja,INTERNO,"0.0005""","0.0005""",0,12.7 mm,11243798,INT062,Personal Calidad,Griselda Flores,Laboratorio Metrología,N/A,OK,Baja,,FLOME,0,1,365,,,41864,42229,R&R Pendiente,R&R Actualizado,,43993,,,,,,,
INT350,Indicador de altura,07/06/2021,07/06/2022,18/05/2022,Baja,INTERNO,0.0002,0.0002,0,12.7 mm,11243785,INT062,Personal Calidad,Griselda Flores,Laboratorio Metrología,N/A,OK,Baja,,FLOME,0,1,365,0,,,6 de septiembre del 2014,6 de septiembre del 2014,R&R Actualizado,365,,15 de septiembre del 2019,,,,,,
INT349,Micrómetro digital,26/09/2020,26/09/2021,06/09/2021,Activo,INTERNO,"0.0005""","0.0005""",0,1'',63090269,INT062,Hector Ruiz,Hector Ruiz,Taller Moldes,N/A,,Calibración Aceptada,,,0,1,365,,,41688,42053,R&R Pendiente,R&R Actualizado,,44093,,,,,,,
INT348,Micrómetro digital,26/09/2020,26/09/2021,06/09/2021,Activo,INTERNO,"0.0005""","0.0005""",0,1'',63090279,INT062,Jorge Albarran,Jorge Albarran,Taller Hilo,N/A,,Calibración Aceptada,,,0,1,365,,,41677,42042,R&R Pendiente,R&R Actualizado,,44093,,,,,,,
INT347,Indicador de carátula,27/09/2018,27/09/2019,07/09/2019,Baja,INTERNO,NA,NA,0,.004'',,INT062,Moldes,Oscar Galindo,Taller Moldes,N/A,,Baja,,,0,1,365,,,41666,42031,R&R Pendiente,R&R Actualizado,,43363,,,,,,,
INT346,Báscula Ohaus,06/10/2018,06/10/2019,16/09/2019,Baja,INTERNO,NA,NA,0,2200 g,,INT088,Cesar Fuentes,Cesar Fuentes,Linea Ethicon,N/A,,Baja,,,0,1,365,,,41661,42026,R&R Pendiente,R&R Actualizado,,43372,,,,,,,
INT345,Pressure Gage,21/05/2021,21/05/2022,01/05/2022,Activo,EXTERNO,NA,NA,0,3000psi,N/A,CERTIFICADO,Personal de Procesos,Marcelo Cortes, Yuh-dak 7,N/A,OK,Calibración Aceptada,,FLOME,0,1,365,,,,365,R&R Pendiente,R&R Actualizado,,44330,,,,,,,
INT344,Control de Temperatura,07/09/2020,07/09/2021,18/08/2021,Activo,EXTERNO,NA,NA,,,N/A,CERTIFICADO,Personal de Procesos,Francisco Martínez,Battenfeld 4,N/A,OK,Calibración Aceptada,,FLOME,0,1,365,,,41656,42021,R&R Pendiente,R&R Actualizado,,44074,,,,,,,
INT343,Control de Temperatura,07/09/2020,07/09/2021,18/08/2021,Activo,EXTERNO,NA,NA,,,N/A,CERTIFICADO,Personal de Procesos,Francisco Martínez,Battenfeld 3 Linea  HEL-6725-000,N/A,OK,Calibración Aceptada,,FLOME,0,1,365,,,41656,42021,R&R Pendiente,R&R Actualizado,,44074,,,,,,,
INT342,Control de Temperatura,07/09/2020,07/09/2021,18/08/2021,Activo,EXTERNO,NA,NA,,,N/A,CERTIFICADO,Personal de Procesos,Francisco Martínez,Battenfeld 2,N/A,OK,Calibración Aceptada,,FLOME,0,1,365,,,41656,42021,R&R Pendiente,R&R Actualizado,,44074,,,,,,,
INT341,Control de Temperatura,07/09/2020,07/09/2021,18/08/2021,Activo,EXTERNO,NA,NA,,,N/A,CERTIFICADO,Personal de Procesos,Francisco Martínez,Battenfeld 5,N/A,OK,Calibración Aceptada,,FLOME,0,1,365,,,41656,42021,R&R Pendiente,R&R Actualizado,,44074,,,,,,,
INT340,Hypot ULTRA 4,23/06/2021,23/06/2022,03/06/2022,Activo,EXTERNO,NA,NA,,,9750034,CERTIFICADO,Producción / Automatización,Francisco Rodríguez, Linea VAL-6652,N/A,OK,Calibración Aceptada,,FLOME,0,1,365,,,41614,41979,R&R Pendiente,R&R Actualizado,,44363,,,,,,,
INT338,Indicador Bore Gage,31/07/2018,31/07/2019,11/07/2019,Baja,INTERNO,NA,NA,,,,INT062,Arturo Alvárez,Arturo Alvárez,Cold Forging,N/A,OK,Baja,,FLOME,0,1,365,365,,41554,41919,R&R Pendiente,R&R Actualizado,,43305,,,,,,,
INT337,Amperímetro de gancho,19/07/2019,18/07/2020,28/06/2020,Baja,EXTERNO,NA,NA,,,121000426,CERTIFICADO,Luis Enrique,Luis Enrique,Mantenimiento,N/A,,Baja,,,0,1,365,365,,41554,41919,R&R Pendiente,R&R Actualizado,,43658,,,,,,,
INT336,Indicador Digital,07/06/2021,07/06/2022,18/05/2022,Activo,INTERNO,".001""",".001""",0,".5000""",16030564,INT062,Personal Calidad,Griselda Flores,Laboratorio Metrología,N/A,OK,Calibración Aceptada,,FLOME,0,1,365,365,,,7 de octubre del 2013,7 de octubre del 2014,R&R Actualizado,365,,8 de junio del 2020,,,,,,
INT334,Calibrador de alturas,13/08/2020,13/08/2021,24/07/2021,Activo,EXTERNO,Certificado,Certificado,".001""","20.000""",70981,INT062,Humberto Mondragon,Humberto Mondragon,Facilities,N/A,OK,Calibración Aceptada,en/PR,,0,1,365,,,41501,41866,R&R Pendiente,R&R Actualizado,,44049,,,,,,,
INT333,Calibrador digital,09/06/2021,09/06/2022,20/05/2022,Activo,INTERNO,".0005""",".0005""",0,"12""",1120899,INT062,Personal Calidad,Griselda Flores,Laboratorio Metrología,N/A,OK,Calibración Aceptada,,FLOME,0,1,365,,,41653,42018,R&R Pendiente,R&R Actualizado,,44349,,,,,,,
INT332,"Micrómetro digital 1-2""",14/05/2021,14/05/2022,24/04/2022,Activo,INTERNO,".0005""",".0005""","1""","2""",63127586,INT062,Fernando Alferez,Fernando Alferez ,Taller CNC,N/A,OK,Calibración Aceptada,,FLOME,0,1,365,,,41499,41864,R&R Pendiente,R&R Actualizado,,44323,,,,,,,
INT331,"Micrómetro digital 1-2""",19/04/2021,19/04/2022,30/03/2022,Activo,INTERNO,".0005""",".0005""","1""","2""",63096343,INT062,Sergio Arredondo,Sergio Arredondo,Taller Estampado,N/A,,Calibración Aceptada,,,0,1,365,,,41460,41825,R&R Pendiente,R&R Actualizado,,44298,,,,,,,
INT330,Hypot,23/06/2021,23/06/2022,03/06/2022,Activo,EXTERNO,NA,NA,N/A,N/A,9991774,CERTIFICADO,Producción / Automatización,Francisco Rodríguez,Linea BOS-6194 ,N/A,OK,Calibración Aceptada,,FLOME,0,1,365,,,41499,41864,R&R Pendiente,R&R Actualizado,,44363,,,,,,,
INT329,Calibrador digital,19/05/2019,18/05/2020,28/04/2020,Baja,INTERNO,".0002""",".0002""",0,1,,INT062,Tomas Gomez,Tomas Gomez,Estampados,N/A,,Baja,,,0,1,365,365,,,11 de febrero del 2015,11 de febrero del 2016,R&R Actualizado,365,,11 de mayo del 2020,,,,,,
INT323,Calibrador digital,21/04/2021,21/04/2022,01/04/2022,Activo,INTERNO,"0.0005""","0.0005""",0,"8""",14549656,INT062,Sergio Arredondo,Sergio Arredondo,Taller Estampado,N/A,,Calibración Aceptada,,,0,1,365,,,41409,41774,R&R Pendiente,R&R Actualizado,,44300,,,,,,,
INT322,Calibrador digital,19/04/2021,19/04/2022,30/03/2022,Activo,INTERNO,"0.0005""","0.0005""",0,"8""",14548707,INT062,Moises Zárate,Moises Zárate,Taller Estampado,N/A,,Calibración Aceptada,,,0,1,365,,,41320,41685,R&R Pendiente,R&R Actualizado,,44298,,,,,,,
INT321,Calibrador digital,19/04/2021,19/04/2022,30/03/2022,Activo,INTERNO,"0.0005""","0.0005""",0,"8""",14549642,INT062,José Luis Cruz,José Luis Cruz,Taller Estampados,N/A,,Calibración Aceptada,,,0,1,365,,,41226,41591,R&R Pendiente,R&R Actualizado,,44298,,,,,,,
INT320,Calibrador digital,22/04/2021,22/04/2022,02/04/2022,Activo,INTERNO,"0.0005""","0.0005""",0,"8""",14548982,INT062,Jesús Rubio,Jesús Rubio,Taller Estampado,N/A,,Calibración Aceptada,,,0,1,365,,,41226,41591,R&R Pendiente,R&R Actualizado,,44301,,,,,,,
INT319,Micrómetro digital,19/04/2021,19/04/2022,30/03/2022,Activo,INTERNO,"0.0005""","0.0005""",0,"1""",63080668,INT062,Cesar Montes,Cesar Montes,Taller Estampado,N/A,OK,Calibración Aceptada,,FLOME,0,1,365,,,41226,41591,R&R Pendiente,R&R Actualizado,,44298,,,,,,,
INT318,"Micrómetro digital 0-1""",05/02/2021,05/02/2022,16/01/2022,Activo,INTERNO,"0.0005""","0.0005""",0,"1""",63080689,INT062,Personal Calidad,Griselda Flores,Laboratorio Metrología,N/A,OK,Calibración Aceptada,,FLOME,0,1,365,,,41226,41591,R&R Pendiente,R&R Actualizado,,44225,,,,,,,
INT317,"Micrómetro digital 0-1""",20/05/2021,20/05/2022,30/04/2022,Activo,INTERNO,"0.0005""","0.0005""",0,"1""",63080682,INT062,Vicente Vega,Vicente Vega,Automatización,N/A,OK,Calibración Aceptada,,FLOME,0,1,365,365,,,2 de julio del 2012,2 de julio del 2013,R&R Actualizado,365,,16 de abril del 2020,,,,,,
INT316,"Micrómetro digital 0-1""",22/04/2021,22/04/2022,02/04/2022,Activo,INTERNO,"0.0005""","0.0005""",0,"1""",63080693,INT062,Juan M Gónzalez,Juan M Gónzalez,Taller Estampados,N/A,,Calibración Aceptada,,,0,1,365,365,,,2 de julio del 2012,2 de julio del 2013,R&R Actualizado,365,,16 de abril del 2020,,,,,,
